"nodegoat ID";"Object ID";Name;"Source Object ID";"Source Value";Analysis;"Alternativer Ort Name";GeoNames;WikidataID;"Teil von - Object ID";"hat Teilorte - Object ID"
ngEL4E48pFVQ8GVSqFX2qtLzbEYBuQLFrFS;11876644;Münster;;;;;2867543;;12016822;
ngDK4D38oEKP8FUVpDM16sKIaFXAtPKEqEH;11876643;Todtnau;;;;;6558145;;12016822;
ngDK4D38oEKP8FUVpDM16sKIaFXAtPKEqEH;11876643;Todtnau;;;;;6558145;;12016981;
ngCJ4C28nDzO6ETKoEL03rJDzDcZsOJDpDw;11876642;Säckingen;;;;"Bad Säckingen";11973618;;12016981;
ngCJ4C28nDzO6ETKoEL03rJDzDcZsOJDpDw;11876642;Säckingen;;;;"Bad Säckingen";11973618;;12016822;
ngLS5X18wLSXxNCjxLE91aSQiLFIbXSYyLP;11876551;Paris;;;;;2968815;;12016824;
ngHO2H18sHeT6JYHtIg95wOAeIhExTOIuHb;11876521;Stühlingen;;;;;11975188;;12016822;
ngHO2H18sHeT6JYHtIg95wOAeIhExTOIuHb;11876521;Stühlingen;;;;;11975188;;12016981;
ngGN2C08rHNSsIXSsGf83vNHdGgDwSNDtHK;11876520;Wehr;;;;;2813262;;12016981;
ngGN2C08rHNSsIXSsGf83vNHdGgDwSNDtHK;11876520;Wehr;;;;;2813262;;12016822;
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg (Baden)";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;Murg/Baden;6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg in Baden";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg i/Baden";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Baden";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg /Bd.";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Hochrhein";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg Hochrhein";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016822;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11919510
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11919509
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11919508
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg/ h.Rh.";6555918;Q550673;12016981;11876519
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;12017031
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11922442
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11922439
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11920285
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11920284
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11919511
ngPW0H38aPGBaRGXbRY13eWomQpMfBWIcPD;11876503;Murg;;;;"Murg am Rhein";6555918;Q550673;12016822;11919510
